2083,51.01656228273427,21.439994522605467,0.0273972602739726,0.4931506849315068,0.0,0.0,0.0,4241.387910613702,6301.745856901641,16502.545110178646,97.61192070114245,75.21711570154248,0.1178082191780822,0.6493150684931507,0.0,0.0,0.0,5393.4135141904,21512.912859119726,36730.459922586335,56.12016964985202,34.54544499340257,0.0410958904109589,0.5698630136986301,0.0,0.0,0.0,4945.102285164105,10008.697649545764,21428.736779535633,6.538674557821923,5.485276155898626,0.0,0.06301369863013699,0.0,0.0,0.0,3829.381592384115,1687.2912528679412,8026.873266670955,13.576364869493153,5.508552868227391,0.0,0.273972602739726,0.0,0.0,0.0,3809.0569083791825,1689.4832300931462,7968.9436767997195,29.50232405898629,5.966278306646574,0.0,0.38904109589041097,0.0,0.0,0.0,3826.0295270972683,1924.1247375693154,10669.142619729033,11.71490951971781,7.246017574802734,0.0027397260273972603,0.18082191780821918,0.0,0.0,0.0,2817.1221372071145,2184.359709561917,5291.1762148260295,50.59164917055064,27.767846742788876,0.010958904109589041,0.5835616438356165,0.0,0.0,0.0,4803.457493610681,8091.61513205096,18878.830906957563
2084,89.73985398719402,66.94897612191252,0.08196721311475409,0.6311475409836066,0.0,0.0,0.0,5159.277843605182,19173.573765777885,33597.15852773527,105.90354136362852,85.68456963102467,0.1448087431693989,0.6147540983606558,0.0,0.0,0.0,4932.129870650544,24473.04379030711,40645.96817147545,88.83158371359559,69.0584792350083,0.14207650273224043,0.5573770491803278,0.0,0.0,0.0,4733.747450925955,19770.25881257187,34386.405518209314,23.207194977464482,5.6103437073715865,0.0,0.37158469945355194,0.0,0.0,0.0,3806.585500250821,1736.0513581945315,8270.438459987974,27.992459174838796,5.937671576237704,0.0,0.41530054644808745,0.0,0.0,0.0,3815.5863606644893,1868.7051100866042,8989.15389599675,5.825041742155735,5.478802723778686,0.0,0.07650273224043716,0.0,0.0,0.0,3064.1910381863354,1570.3728226109288,5471.049551512027,58.49857566236605,19.74286909086337,0.01639344262295082,0.5573770491803278,0.0,0.0,0.0,3992.4213489543768,5820.959223000272,15831.431097945364,38.41588068271857,23.95580502672128,0.00819672131147541,0.44808743169398907,0.0,0.0,0.0,4452.208922498362,7012.708863372137,17417.625488678434
2085,33.56606059858086,19.219927974104163,0.005479452054794521,0.5589041095890411,0.0,0.0,0.0,4860.624985533419,5690.203665302747,14968.120562729855,113.37489840595896,90.65754739324912,0.15616438356164383,0.5972602739726027,0.0,0.0,0.0,5445.4232112805375,25896.743833270444,41844.78078675334,55.27377144791505,31.63317464421913,0.0410958904109589,0.4684931506849315,0.0,0.0,0.0,4157.59578092384,9201.361644901386,19642.715678057815,12.650891306816433,5.508552868213696,0.0,0.2547945205479452,0.0,0.0,0.0,2957.9834869252063,1602.036996759449,6056.270398844376,18.555393478783543,5.493035060008211,0.0,0.28493150684931506,0.0,0.0,0.0,3808.206732888224,1721.1722937704042,8368.140635035881,32.82080095192328,5.971407662747943,0.0,0.4,0.0,0.0,0.0,3826.515537853981,1929.36858582684,9581.534075087704,38.204627422495896,17.161253272939696,0.01643835616438356,0.4794520547945205,0.0,0.0,0.0,4405.470074562194,5107.895724582192,14193.594467196443,9.776289733780827,5.477517251789036,0.0,0.20821917808219179,0.0,0.0,0.0,3807.2347114893187,1678.2743054194482,7888.802566634516
2086,111.0237892602356,82.37649245001914,0.11506849315068493,0.6876712328767123,0.0,0.0,0.0,5599.133997028203,23537.983612798627,39424.00063303286,97.86310742648215,81.37019627887956,0.1506849315068493,0.5178082191780822,0.0,0.0,0.0,4739.091848781918,23253.34697323974,39040.99215422988,23.109947009263013,16.496573971027445,0.0,0.3698630136986301,0.0,0.0,0.0,4648.200468427393,4888.763453423283,13845.004417481365,76.74724592764105,36.88432127113955,0.0684931506849315,0.5808219178082191,0.0,0.0,0.0,4460.729021753153,10660.675609446856,22000.491052197,7.952987784704106,5.47363779973424,0.0,0.19452054794520549,0.0,0.0,0.0,2885.091884388485,1689.49193572219,4750.108229387948,24.970546913290388,7.622059965213688,0.0027397260273972603,0.3561643835616438,0.0,0.0,0.0,3829.056441788772,2305.9372678534237,9053.075224604383,6.475735044884935,5.434843279186293,0.0,0.15616438356164383,0.0,0.0,0.0,3804.5616528342516,1691.2949335304056,8282.656555991774,19.74994453768767,5.597780265487667,0.0,0.3917808219178082,0.0,0.0,0.0,3814.6460314139763,1695.5758110205436,7721.349065011503
2087,26.732551239638347,10.99956024867668,0.0,0.4547945205479452,0.0,0.0,0.0,4783.115504677527,3322.4682237654856,10905.89761710165,24.7415391822959,6.953593382854777,0.0,0.4301369863013699,0.0,0.0,0.0,4147.436320290684,2178.043302529314,9383.701362306856,45.088269194600024,13.629027760449326,0.0136986301369863,0.4575342465753425,0.0,0.0,0.0,3948.2909365961723,4065.035731268762,11887.24637329069,109.37212323263006,90.36463662711503,0.12602739726027398,0.5780821917808219,0.0,0.0,0.0,5766.575330156148,25771.33503733211,40765.06998016169,21.358101666663007,5.53182958055616,0.0,0.3315068493150685,0.0,0.0,0.0,3948.4991209435634,1675.7157244147909,6750.990237999993,47.73024671852877,17.057029382706833,0.0027397260273972603,0.5068493150684932,0.0,0.0,0.0,4301.6720733950715,5035.858092753969,13189.286603926306,16.78618292360822,5.454240539460268,0.0,0.2684931506849315,0.0,0.0,0.0,3805.654833611511,1659.5615780605433,6794.540330986019,3.4014251046191792,5.438722731241088,0.0,0.03561643835616438,0.0,0.0,0.0,1869.2749998989018,1566.217892809311,2850.00902830193
2088,91.07615508619945,66.49613747476776,0.1284153005464481,0.5846994535519126,0.0,0.0,0.0,5066.166347133601,19045.485758053834,33426.78904203226,10.449496950177595,5.490409281155731,0.0,0.23224043715846995,0.0,0.0,0.0,3799.3152584327904,1702.0310603147498,8216.199431618847,98.59225305018026,75.51034104559828,0.11475409836065574,0.6366120218579235,0.0,0.0,0.0,5666.179938341515,21595.20491134892,36818.16306009566,33.30680828010383,22.457895288169485,0.00819672131147541,0.3524590163934426,0.0,0.0,0.0,4416.544337911473,6589.016507214756,16854.073519578975,66.41310349635513,23.618112583740434,0.030054644808743168,0.5710382513661202,0.0,0.0,0.0,4704.713867242344,6915.982570072677,17286.897324315294,16.31496534656286,9.771438920128379,0.00546448087431694,0.3114754098360656,0.0,0.0,0.0,4206.712868641527,2963.923513186883,10661.342340868303,17.891563176825134,5.474933871319667,0.0,0.3469945355191257,0.0,0.0,0.0,3824.0190720546493,1634.6805964387954,7097.272927895899,49.59836662310655,10.65388127962569,0.00546448087431694,0.366120218579235,0.0,0.0,0.0,3907.6761727205007,3249.2320378535537,12400.202108576786
2089,46.254340283139754,25.84855287549301,0.019178082191780823,0.5260273972602739,0.0,0.0,0.0,4680.276766339724,7548.73185940768,18156.743447026587,115.80023920141366,75.86666526663564,0.13424657534246576,0.5917808219178082,0.0,0.0,0.0,5363.2000220419095,21696.43253610415,36977.628384560834,23.69555472333701,10.676546158841072,0.0,0.3835616438356164,0.0,0.0,0.0,4408.514445143285,3257.2427859939694,12444.232217337827,48.68242486658361,24.38476518852069,0.019178082191780823,0.44931506849315067,0.0,0.0,0.0,4307.623979402466,7134.691120851513,17606.02906638028,86.72975071194797,64.31966946205192,0.0958904109589041,0.6,0.0,0.0,0.0,5656.803967728752,18430.507721430713,32630.561825126068,25.21922217932601,5.663730950419175,0.0,0.4465753424657534,0.0,0.0,0.0,3819.0201275101417,1828.4762972978056,9897.635001250408,73.34141616319724,30.967459018090285,0.01643835616438356,0.5068493150684932,0.0,0.0,0.0,4127.288350064389,8995.720338876443,20078.09161517098,19.151411642531503,5.6055391695972565,0.0,0.3780821917808219,0.0,0.0,0.0,3815.253887870965,1799.1542080947918,9437.36057769287
2090,41.20728065153424,33.576311021325886,0.043835616438356165,0.4849315068493151,0.0,0.0,0.0,4469.754483809865,9731.999883516464,20196.77905975722,99.28545166702747,82.41414477315074,0.1589041095890411,0.5917808219178082,0.0,0.0,0.0,4709.799453267669,23563.67199127977,39397.628326953985,22.62145429265754,7.414775877542445,0.0,0.4246575342465753,0.0,0.0,0.0,3827.2771845939765,2317.4242095871223,9981.222331547116,111.43585522313144,85.61652441472066,0.14520547945205478,0.5095890410958904,0.0,0.0,0.0,4820.891532643558,24446.840435630154,39805.549212415885,41.31354141728769,30.68348652758888,0.038356164383561646,0.4767123287671233,0.0,0.0,0.0,4724.738351896985,8910.929274638916,18986.58495718274,33.99188178714795,13.486429231980813,0.00821917808219178,0.3780821917808219,0.0,0.0,0.0,3828.2165750638437,4019.4883756583504,12109.148803033966,11.803462865454797,7.68412840157258,0.0,0.24383561643835616,0.0,0.0,0.0,3857.378398506578,2379.8137468062996,9846.717011217528,13.688150191778087,5.516311772336983,0.0,0.3041095890410959,0.0,0.0,0.0,3809.299913688499,1665.6313341043817,7598.085324768491
2091,4.82447102898356,5.4387227312410875,0.0,0.08767123287671233,0.0,0.0,0.0,3165.568340913969,1699.5067429515045,5294.199654153145,53.89364717921646,42.594252846172644,0.024657534246575342,0.4767123287671233,0.0,0.0,0.0,4370.986565118355,12249.30005916603,21307.57578802548,35.89010711121374,17.866180718572597,0.0,0.4547945205479452,0.0,0.0,0.0,3824.814500274254,5254.823105423286,12004.24236283972,98.08204373036175,86.9936470614905,0.18356164383561643,0.5424657534246575,0.0,0.0,0.0,4839.197386764106,24807.923232478348,38011.76389112328,58.71800401175064,39.93706670788479,0.0410958904109589,0.5698630136986301,0.0,0.0,0.0,4724.065270846298,11497.699728451787,20307.87437651782,82.02595336152868,55.910283620145066,0.049315068493150684,0.5780821917808219,0.0,0.0,0.0,4632.87604972657,16015.81569723589,26326.23549224299,27.236744526991764,9.496600660761647,0.0,0.4301369863013699,0.0,0.0,0.0,3828.459580603571,2886.06699103589,8845.884289753414,52.44796536626851,25.28360338900808,0.04657534246575343,0.4849315068493151,0.0,0.0,0.0,3839.6294415660354,7351.234679412604,14782.550410361104
2092,13.759642618543712,5.556179772959023,0.0,0.2185792349726776,0.0,0.0,0.0,2184.629740387961,1655.45871009317,3490.875701502755,21.76288384114208,7.789056269707625,0.00546448087431694,0.3224043715846995,0.0,0.0,0.0,3827.860930372682,2403.94453974754,8203.259458694267,37.03462205984425,13.776442050267747,0.0,0.40710382513661203,0.0,0.0,0.0,4293.257073748367,4097.510930516669,10460.269234649177,56.84509852156828,38.5876121005137,0.07377049180327869,0.4371584699453552,0.0,0.0,0.0,4402.276523571037,11115.49260909754,19790.46417113798,12.827014055237719,5.478802723778685,0.0,0.28415300546448086,0.0,0.0,0.0,3798.4674059852496,1750.476080896721,7334.082964776501,15.197207447341533,8.31197450156283,0.00273224043715847,0.2650273224043716,0.0,0.0,0.0,4816.489383977318,2546.850236909562,8314.048476275682,32.62885303606833,7.737591196483608,0.00273224043715847,0.35792349726775957,0.0,0.0,0.0,3890.699322660664,2389.3873486920775,8188.2990338019035,20.315932710125683,5.486540428696715,0.0,0.3442622950819672,0.0,0.0,0.0,3798.952088683065,1752.6647350871583,7336.994087372129
2093,64.72447019619453,23.176231716172612,0.0136986301369863,0.5589041095890411,0.0,0.0,0.0,4281.880425591507,6791.775986724109,17145.031588466853,105.89473175650402,78.29941445872078,0.1232876712328767,0.5643835616438356,0.0,0.0,0.0,4812.922622086847,22384.758730145226,37894.51368957837,28.995283742558907,16.580288176660314,0.00821917808219178,0.4,0.0,0.0,0.0,4514.2553890112285,4927.150058732323,14669.785129826585,31.977140530608214,15.550071181186365,0.0,0.44931506849315067,0.0,0.0,0.0,4616.122117998352,4635.747276035884,14282.191137291245,26.4840828263726,5.8860597175424605,0.0,0.38082191780821917,0.0,0.0,0.0,3821.4124254863095,1902.226234857534,10646.34276200684,30.67348758591506,16.19032326819457,0.0027397260273972603,0.4,0.0,0.0,0.0,4158.313757326851,4807.003320890403,13852.40815292165,12.787032038810963,6.766480578347926,0.0,0.25205479452054796,0.0,0.0,0.0,4384.306254486573,2131.7985970909567,10015.323106617803,7.359563222441101,5.458119991515061,0.0,0.14520547945205478,0.0,0.0,0.0,3805.897838874525,1654.6562808917772,7644.515154180816
2094,50.744196245076736,31.019510189679274,0.019178082191780823,0.6164383561643836,0.0,0.0,0.0,4876.250706893696,9026.404980358911,20061.651817717804,27.223087241463016,16.0352194517206,0.0027397260273972603,0.4712328767123288,0.0,0.0,0.0,4515.960811711778,4755.8570142405515,13199.522624976187,19.133970088032886,5.512432320282186,0.0,0.3452054794520548,0.0,0.0,0.0,3809.2999137345255,1775.6075810578052,9193.363665396435,66.82306448870963,50.02739895244083,0.08493150684931507,0.473972602739726,0.0,0.0,0.0,4559.894965282462,14390.228748427693,26886.847975848043,6.214564707295889,5.48139670384383,0.0,0.13424657534246576,0.0,0.0,0.0,3212.1242245279423,1595.5733481931497,6213.2203399224745,20.4044455935041,7.440530250172596,0.0027397260273972603,0.2493150684931507,0.0,0.0,0.0,3836.797169506854,2222.787292175065,8538.915098008218,12.003786471915076,5.427084375076703,0.0,0.21095890410958903,0.0,0.0,0.0,3963.6296442312328,1645.3560019424651,7411.477886435618,10.87699977316986,5.5279501285013675,0.0,0.2273972602739726,0.0,0.0,0.0,2805.638864136158,1723.5113186131473,4810.691474242738
2095,39.095232390769894,29.161701621819038,0.019178082191780823,0.5424657534246575,0.0,0.0,0.0,4718.31348975178,8459.734025437554,17734.545783408215,63.19134198555066,45.972475323320666,0.049315068493150684,0.5150684931506849,0.0,0.0,0.0,4510.154954569863,13214.757734355648,24063.603082296137,92.86657081853699,59.592615682005274,0.07397260273972603,0.673972602739726,0.0,0.0,0.0,4761.366109534516,17066.604841482487,29188.20485052962,79.69780877166579,55.874179243457675,0.13424657534246576,0.5150684931506849,0.0,0.0,0.0,4479.0605379137005,16015.511449535645,27788.87744136273,34.49140376998903,6.959587584117811,0.0027397260273972603,0.4328767123287671,0.0,0.0,0.0,3911.7444230528863,2151.0925250002706,8099.525265063296,33.97966327966029,13.421565202473957,0.0,0.4410958904109589,0.0,0.0,0.0,4057.7293554630137,3977.876476620553,10918.926273141093,9.8493461844548,5.485276155898623,0.0,0.1780821917808219,0.0,0.0,0.0,2690.316889666838,1581.3205964884896,4272.134468316708,17.112847101331504,5.461999443569857,0.0,0.29863013698630136,0.0,0.0,0.0,3817.4701431701405,1618.470402630955,6329.020221639723
2096,10.152354163980872,5.463327313942618,0.0,0.19672131147540983,0.0,0.0,0.0,3797.7403817888016,1674.5367704846942,6689.821701928957,8.45234536831696,5.467196166401633,0.0,0.20491803278688525,0.0,0.0,0.0,3797.740381835249,1651.1804035379735,6593.810886484693,42.28168374179777,33.04793296804083,0.030054644808743168,0.5245901639344263,0.0,0.0,0.0,4840.511412185516,9548.56261022596,17701.89309157924,14.30035483214482,6.7033659374398775,0.00273224043715847,0.22950819672131148,0.0,0.0,0.0,3827.8954084521897,2078.500054162021,7383.90841099098,26.768949093120195,8.745162162306015,0.0,0.4371584699453552,0.0,0.0,0.0,3820.5547017164026,2674.3845725180336,8562.970958288242,49.830146413653004,28.820050550472555,0.00819672131147541,0.49453551912568305,0.0,0.0,0.0,4617.690184506011,8352.681832068856,16115.657604789625,30.41407284493714,8.658978983860585,0.00273224043715847,0.4098360655737705,0.0,0.0,0.0,3912.7858912076545,2632.8620760475396,8135.103177056553,10.32013119633607,5.442591968991804,0.0,0.09562841530054644,0.0,0.00546448087431694,0.0,1601.053216060935,1581.061371369671,2678.656434933617
2097,38.05955302249863,5.973033672747948,0.0,0.4410958904109589,0.0,0.0,0.0,3839.450226616721,1942.190220461639,9964.106710573156,31.41179726895069,5.593900813432874,0.0,0.4,0.0,0.0,0.0,3814.160020564936,1811.6178720438313,9137.891769106565,47.037493937084925,24.257530279241056,0.024657534246575342,0.4575342465753425,0.0,0.0,0.0,3924.9504031186375,7115.118355186048,16863.395441423567,72.82964000510964,43.50401124324108,0.0273972602739726,0.40821917808219177,0.0,0.0,0.0,4047.883445806855,12559.095826243847,24108.828131310693,37.46443395866302,12.403355848802745,0.00821917808219178,0.4273972602739726,0.0,0.0,0.0,3922.2987425895926,3762.0971631539687,12407.96583347314,24.3421058395534,9.006785019734199,0.0027397260273972603,0.32602739726027397,0.0,0.0,0.0,3991.393224760551,2801.357634090406,11125.674870779727,37.367240274934225,6.425524692994513,0.0,0.4273972602739726,0.0,0.0,0.0,3827.730564584393,2070.9260960775337,10149.94466544055,53.93461070169038,19.566869954495864,0.00821917808219178,0.4986301369863014,0.0,0.0,0.0,4216.762912395896,5788.014475567403,15093.74482578904
2098,75.90723521328495,46.690761896249214,0.030136986301369864,0.6493150684931507,0.0,0.0,0.0,5313.396116881907,13444.070157644383,26002.529860556187,53.90437188623289,23.846784690575397,0.01643835616438356,0.4383561643835616,0.0,0.0,0.0,4126.432786843288,6982.311111381091,17406.420159202764,85.07970562132881,61.080256597016536,0.08493150684931507,0.5534246575342465,0.0,0.0,0.0,4790.679441163012,17514.221222153425,31416.225937329054,27.763795671337014,17.924968859605524,0.0273972602739726,0.3726027397260274,0.0,0.0,0.0,4134.932599044933,5282.714316524379,14029.837405645765,44.04455264240821,19.951056037597255,0.005479452054794521,0.5698630136986301,0.0,0.0,0.0,5033.883087061909,5880.591071174517,15937.954243717812,60.69044055588771,38.88284422229304,0.03287671232876712,0.38904109589041097,0.0,0.0,0.0,4126.810836302472,11235.555885960008,23060.577344819463,33.76204664590682,19.66777116339457,0.00821917808219178,0.42191780821917807,0.0,0.0,0.0,4212.072270340823,5800.462320391506,15831.375225249882,27.815559368569854,9.373850696931454,0.0027397260273972603,0.3561643835616438,0.0,0.0,0.0,3937.919128258633,2882.9114250205444,11793.758462863296
2099,61.27911090924929,49.50975490674815,0.06575342465753424,0.5506849315068493,0.0,0.0,0.0,4834.823290600271,14241.438490478911,27054.278931893165,62.44496194304119,48.05562289883559,0.0410958904109589,0.5041095890410959,0.0,0.0,0.0,4703.555705312055,13814.01915135808,25650.83705138682,52.874191151093164,39.99670829013137,0.030136986301369864,0.5342465753424658,0.0,0.0,0.0,4835.795311953696,11550.618722061912,23475.22739421095,54.21950280132607,35.786654286556015,0.0547945205479452,0.4547945205479452,0.0,0.0,0.0,4286.950895013703,10321.212851307972,20432.453067087932,56.68027070993413,42.13378278512038,0.052054794520547946,0.5150684931506849,0.0,0.0,0.0,4653.382320127396,12155.102494018915,24279.249498301368,24.74633376537536,14.968271343156228,0.005479452054794521,0.29863013698630136,0.0,0.0,0.0,3839.3813173619233,4404.540037180819,12123.78924069644,43.060770625597286,21.727666666926023,0.019178082191780823,0.473972602739726,0.0,0.0,0.0,3829.9176126693237,6378.571105290708,16513.596374756395,43.15196626304655,31.654834872117657,0.03287671232876712,0.3835616438356164,0.0,0.0,0.0,4313.136578313426,9137.931416756723,18594.259973235086
